image,label
Road03/Record008/Camera 5/171206_030731267_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030731267_Camera_5_bin.png
Road03/Record001/Camera 5/171206_025809246_Camera_5.jpg,Label_road03/Label/Record001/Camera 5/171206_025809246_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030506637_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030506637_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054005180_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054005180_Camera_5_bin.png
Road03/Record002/Camera 5/171206_025937718_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025937718_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054036258_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054036258_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030630105_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030630105_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054718406_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054718406_Camera_6_bin.png
Road04/Record005/Camera 6/171206_054722790_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054722790_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030034034_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030034034_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054325095_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054325095_Camera_6_bin.png
Road03/Record001/Camera 5/171206_025745371_Camera_5.jpg,Label_road03/Label/Record001/Camera 5/171206_025745371_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054237637_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054237637_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030357067_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030357067_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030339696_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030339696_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054237637_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054237637_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064542518_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064542518_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064456101_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064456101_Camera_5_bin.png
Road03/Record001/Camera 5/171206_025757524_Camera_5.jpg,Label_road03/Label/Record001/Camera 5/171206_025757524_Camera_5_bin.png
Road02/Record003/Camera 5/170927_064031056_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064031056_Camera_5_bin.png
Road04/Record006/Camera 6/171206_055013858_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055013858_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030402583_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030402583_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030448258_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030448258_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055139854_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055139854_Camera_5_bin.png
Road02/Record006/Camera 5/170927_064441203_Camera_5.jpg,Label_road02/Label/Record006/Camera 5/170927_064441203_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030048939_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030048939_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030710862_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030710862_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064551311_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064551311_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064407969_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064407969_Camera_6_bin.png
Road04/Record004/Camera 5/171206_054610166_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054610166_Camera_5_bin.png
Road03/Record001/Camera 6/171206_025806003_Camera_6.jpg,Label_road03/Label/Record001/Camera 6/171206_025806003_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054035753_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054035753_Camera_5_bin.png
Road02/Record003/Camera 6/170927_064039015_Camera_6.jpg,Label_road02/Label/Record003/Camera 6/170927_064039015_Camera_6_bin.png
Road03/Record002/Camera 5/171206_025849237_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025849237_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054636555_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054636555_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064627413_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064627413_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054045651_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054045651_Camera_6_bin.png
Road02/Record004/Camera 5/170927_064317038_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064317038_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054926447_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054926447_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054234346_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054234346_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030756977_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030756977_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030614779_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030614779_Camera_5_bin.png
Road02/Record005/Camera 5/170927_064349881_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064349881_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054328901_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054328901_Camera_6_bin.png
Road04/Record002/Camera 5/171206_054259334_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054259334_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054731826_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054731826_Camera_6_bin.png
Road04/Record006/Camera 6/171206_055004345_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055004345_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030841526_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030841526_Camera_5_bin.png
Road03/Record002/Camera 5/171206_025932889_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025932889_Camera_5_bin.png
Road03/Record003/Camera 6/171206_030005100_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030005100_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054314336_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054314336_Camera_6_bin.png
Road04/Record003/Camera 5/171206_054514761_Camera_5.jpg,Label_road04/Label/Record003/Camera 5/171206_054514761_Camera_5_bin.png
Road04/Record002/Camera 6/171206_054327845_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054327845_Camera_6_bin.png
Road02/Record003/Camera 6/170927_064105738_Camera_6.jpg,Label_road02/Label/Record003/Camera 6/170927_064105738_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054731124_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054731124_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054203902_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054203902_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064355865_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064355865_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030139125_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030139125_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054920713_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054920713_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030714852_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030714852_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064704664_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064704664_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030704217_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030704217_Camera_5_bin.png
Road04/Record006/Camera 6/171206_054934499_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054934499_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054347859_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054347859_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030013793_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030013793_Camera_5_bin.png
Road04/Record002/Camera 5/171206_054257882_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054257882_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054014948_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054014948_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064613320_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064613320_Camera_5_bin.png
Road04/Record007/Camera 6/171206_055159543_Camera_6.jpg,Label_road04/Label/Record007/Camera 6/171206_055159543_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030337212_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030337212_Camera_6_bin.png
Road02/Record004/Camera 6/170927_064228690_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064228690_Camera_6_bin.png
Road03/Record002/Camera 5/171206_025939408_Camera_5.jpg,Label_road03/Label/Record002/Camera 5/171206_025939408_Camera_5_bin.png
Road02/Record004/Camera 6/170927_064251977_Camera_6.jpg,Label_road02/Label/Record004/Camera 6/170927_064251977_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054340346_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054340346_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054929375_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054929375_Camera_6_bin.png
Road03/Record003/Camera 5/171206_030137998_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030137998_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030631677_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030631677_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054826800_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054826800_Camera_6_bin.png
Road03/Record008/Camera 5/171206_030901967_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030901967_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030729671_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030729671_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030840990_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030840990_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054134422_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054134422_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054605148_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054605148_Camera_5_bin.png
Road02/Record005/Camera 6/170927_064358177_Camera_6.jpg,Label_road02/Label/Record005/Camera 6/170927_064358177_Camera_6_bin.png
Road04/Record006/Camera 5/171206_055018260_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055018260_Camera_5_bin.png
Road02/Record005/Camera 5/170927_064350289_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064350289_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054036460_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054036460_Camera_5_bin.png
Road04/Record006/Camera 5/171206_055014568_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_055014568_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054138292_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054138292_Camera_6_bin.png
Road04/Record005/Camera 5/171206_054742473_Camera_5.jpg,Label_road04/Label/Record005/Camera 5/171206_054742473_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054345257_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054345257_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030436366_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030436366_Camera_5_bin.png
Road03/Record006/Camera 5/171206_030427816_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030427816_Camera_5_bin.png
Road04/Record004/Camera 6/171206_054641926_Camera_6.jpg,Label_road04/Label/Record004/Camera 6/171206_054641926_Camera_6_bin.png
Road04/Record006/Camera 5/171206_054938415_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054938415_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064608493_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064608493_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064307672_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064307672_Camera_5_bin.png
Road04/Record006/Camera 5/171206_054855245_Camera_5.jpg,Label_road04/Label/Record006/Camera 5/171206_054855245_Camera_5_bin.png
Road04/Record001/Camera 6/171206_054037874_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054037874_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064709879_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064709879_Camera_6_bin.png
Road04/Record004/Camera 6/171206_054633455_Camera_6.jpg,Label_road04/Label/Record004/Camera 6/171206_054633455_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054133906_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054133906_Camera_5_bin.png
Road04/Record003/Camera 6/171206_054514892_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054514892_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030359355_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030359355_Camera_5_bin.png
Road03/Record006/Camera 6/171206_030426347_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030426347_Camera_6_bin.png
Road02/Record005/Camera 5/170927_064353417_Camera_5.jpg,Label_road02/Label/Record005/Camera 5/170927_064353417_Camera_5_bin.png
Road02/Record002/Camera 5/170927_063953105_Camera_5.jpg,Label_road02/Label/Record002/Camera 5/170927_063953105_Camera_5_bin.png
Road04/Record002/Camera 5/171206_054310224_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054310224_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030612814_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030612814_Camera_6_bin.png
Road04/Record006/Camera 6/171206_054853659_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_054853659_Camera_6_bin.png
Road02/Record007/Camera 5/170927_064652298_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064652298_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055124334_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055124334_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030722262_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030722262_Camera_5_bin.png
Road04/Record005/Camera 6/171206_054748323_Camera_6.jpg,Label_road04/Label/Record005/Camera 6/171206_054748323_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030024595_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030024595_Camera_6_bin.png
Road04/Record001/Camera 5/171206_054153542_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054153542_Camera_5_bin.png
Road04/Record004/Camera 6/171206_054610700_Camera_6.jpg,Label_road04/Label/Record004/Camera 6/171206_054610700_Camera_6_bin.png
Road04/Record002/Camera 6/171206_054240338_Camera_6.jpg,Label_road04/Label/Record002/Camera 6/171206_054240338_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030013379_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030013379_Camera_6_bin.png
Road02/Record003/Camera 6/170927_064043469_Camera_6.jpg,Label_road02/Label/Record003/Camera 6/170927_064043469_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054422114_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054422114_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054133390_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054133390_Camera_6_bin.png
Road04/Record006/Camera 6/171206_055039947_Camera_6.jpg,Label_road04/Label/Record006/Camera 6/171206_055039947_Camera_6_bin.png
Road04/Record007/Camera 5/171206_055131473_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055131473_Camera_5_bin.png
Road02/Record004/Camera 5/170927_064154915_Camera_5.jpg,Label_road02/Label/Record004/Camera 5/170927_064154915_Camera_5_bin.png
Road04/Record001/Camera 5/171206_054039086_Camera_5.jpg,Label_road04/Label/Record001/Camera 5/171206_054039086_Camera_5_bin.png
Road02/Record007/Camera 6/170927_064636356_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064636356_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030336796_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030336796_Camera_6_bin.png
Road03/Record008/Camera 6/171206_030620804_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030620804_Camera_6_bin.png
Road02/Record007/Camera 6/170927_064636505_Camera_6.jpg,Label_road02/Label/Record007/Camera 6/170927_064636505_Camera_6_bin.png
Road04/Record003/Camera 6/171206_054536768_Camera_6.jpg,Label_road04/Label/Record003/Camera 6/171206_054536768_Camera_6_bin.png
Road03/Record006/Camera 6/171206_030428616_Camera_6.jpg,Label_road03/Label/Record006/Camera 6/171206_030428616_Camera_6_bin.png
Road02/Record003/Camera 5/170927_064052639_Camera_5.jpg,Label_road02/Label/Record003/Camera 5/170927_064052639_Camera_5_bin.png
Road04/Record007/Camera 5/171206_055133045_Camera_5.jpg,Label_road04/Label/Record007/Camera 5/171206_055133045_Camera_5_bin.png
Road03/Record003/Camera 5/171206_030044949_Camera_5.jpg,Label_road03/Label/Record003/Camera 5/171206_030044949_Camera_5_bin.png
Road04/Record004/Camera 5/171206_054614826_Camera_5.jpg,Label_road04/Label/Record004/Camera 5/171206_054614826_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064648722_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064648722_Camera_5_bin.png
Road03/Record008/Camera 5/171206_030624734_Camera_5.jpg,Label_road03/Label/Record008/Camera 5/171206_030624734_Camera_5_bin.png
Road02/Record007/Camera 5/170927_064715988_Camera_5.jpg,Label_road02/Label/Record007/Camera 5/170927_064715988_Camera_5_bin.png
Road04/Record002/Camera 5/171206_054243000_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054243000_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030907311_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030907311_Camera_6_bin.png
Road03/Record006/Camera 5/171206_030424807_Camera_5.jpg,Label_road03/Label/Record006/Camera 5/171206_030424807_Camera_5_bin.png
Road03/Record008/Camera 6/171206_030729785_Camera_6.jpg,Label_road03/Label/Record008/Camera 6/171206_030729785_Camera_6_bin.png
Road04/Record001/Camera 6/171206_054126822_Camera_6.jpg,Label_road04/Label/Record001/Camera 6/171206_054126822_Camera_6_bin.png
Road03/Record003/Camera 6/171206_030005928_Camera_6.jpg,Label_road03/Label/Record003/Camera 6/171206_030005928_Camera_6_bin.png
Road03/Record001/Camera 5/171206_025756558_Camera_5.jpg,Label_road03/Label/Record001/Camera 5/171206_025756558_Camera_5_bin.png
Road04/Record002/Camera 5/171206_054318859_Camera_5.jpg,Label_road04/Label/Record002/Camera 5/171206_054318859_Camera_5_bin.png
